Actual_Train,Predicted_Train
31.23,29.451397
30.27,30.344532
30.31,30.141247
27.51,28.973114
31.06,29.07593
26.88,28.116802
26.43,26.917828
30.45,30.706877
30.87,30.43457
31.72,29.404966
31.0,29.34779
26.19,31.313902
30.89,29.085533
31.06,25.862892
30.89,28.4539
30.94,29.364143
30.83,29.6306
30.0,29.017344
26.37,29.12499
27.61,28.83576
30.47,30.553053
30.76,32.07332
30.2,31.493187
31.75,29.32357
27.55,30.29783
30.39,29.680916
30.54,31.034954
30.89,29.030643
30.18,29.206362
31.27,30.565807
30.28,29.16506
30.72,29.800917
29.66,30.406742
25.53,30.942684
29.95,29.173367
31.47,28.418383
30.16,29.132435
32.81,29.922947
31.37,29.162838
26.43,29.455746
30.62,31.710663
27.42,27.500565
24.98,32.013336
29.42,29.09394
30.56,27.52967
30.22,29.21357
24.76,32.214947
30.81,27.16584
26.63,26.7641
30.17,29.165188
27.6,28.75939
31.32,27.882534
