Actual_Train,Predicted_Train
0.18,0.6910376
0.13,0.16957423
12.2,4.753409
15.16,6.856169
0.39,6.242342
19.83,14.668072
15.68,2.6453764
0.18,0.58639014
10.13,3.6421564
0.2,0.56844974
0.2,0.8637132
2.77,6.380222
0.21,3.4377248
0.21,0.23608896
0.21,0.6732584
0.21,0.36228392
0.2,0.6279106
0.21,6.7524567
0.16,3.7289782
21.88,7.0447836
0.16,0.17271739
0.16,0.21592906
0.18,0.19728038
0.21,1.5194811
8.68,4.9970884
0.19,0.6870134
0.21,0.64261365
0.22,6.860626
0.2,3.314279
0.19,0.65299404
0.21,4.575652
0.2,1.1368638
0.79,5.4982557
1.71,5.022705
5.33,6.012934
0.21,1.2334924
0.2,6.9416676
0.19,0.61562467
0.21,0.29827744
1.28,4.2552857
0.2,0.46119407
10.72,3.0354288
4.12,5.066751
1.96,8.6136055
0.2,1.5012126
0.2,4.245644
3.6,5.2099266
0.21,0.48393658
18.35,14.860914
0.21,4.5665717
22.14,7.387594
0.21,0.6883625
